,F,PWV,EL,eta_atm,R,W_F_spec,W_F_cont,theta_maj,theta_min,eta_a,eta_mb,eta_forward,eta_sw,eta_window,eta_inst,eta_circuit,Tb_sky,Tb_M1,Tb_M2,Tb_wo,Tb_window,Tb_co,Tb_KID,psd_KID,Pkid,Pkid_sky,Pkid_warm,Pkid_cold,n_ph,NEPkid,NEPinst,NEFD_line,NEFD_continuum,NEF,MDLF,MS,snr,obs_hours,on_source_fraction,on_source_hours,equivalent_Trx,skycoup,eta_Al_ohmic
260,369853965040.14935,0.5,60.0,0.571545822370898,500.0,739707930.0802987,1479415860.1605973,0.0001066590098440979,0.0001066590098440979,0.38938812363898967,0.6,0.9717465743476343,0.10813263315920985,0.9546081438539967,0.16083238007652143,0.32,121.88144020312343,123.64101877390162,123.88755660113281,126.43609198061601,133.86676383920215,90.03002755999333,29.088947050651218,2.9146733092872927e-22,4.312013920946395e-13,3.6137411264523296e-13,6.951414259269028e-14,3.935886647203307e-16,1.189333310997163,2.6777516762082713e-17,1.6649331900294212e-16,2.6502685092220036e-26,1.3251342546110018e-26,1.9604246331136073e-17,8.610287530192988e-19,3.903912128676203e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,95.25770735646655,0.15626222960027397,0.9983509049606453
261,370593672970.2296,0.5,60.0,0.622130079482277,500.0,741187345.9404593,1482374691.8809185,0.0001066590098440979,0.0001066590098440979,0.387835231372574,0.6,0.9717372730443925,0.11723231027288555,0.954517232176414,0.16081706327708228,0.32,108.5008527435891,110.41718363464304,110.68591045854365,113.4372312254128,121.4767254254154,81.96583883499684,26.94538503367198,2.626520159757963e-22,3.8934870125402313e-13,3.193017661531717e-13,6.97431238875415e-14,3.916315778401807e-16,1.0696131063906904,2.4914871385371538e-17,1.54926789966585e-16,2.2701853743199026e-26,1.1350926871599513e-26,1.6826326723850167e-17,7.390210708545219e-19,5.320557530153896e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,92.64919925318532,0.1562458263319373,0.9983492566893298
262,371334860316.1701,0.5,60.0,0.6143775209202893,500.0,742669720.6323402,1485339441.2646804,0.0001066590098440979,0.0001066590098440979,0.3862885320900853,0.6,0.9717279625192434,0.11530863656451236,0.9544261384537273,0.160801715806684,0.32,110.5633776110798,112.45583595602815,112.72144336546097,115.44274269261349,123.40648408334772,83.22784326672613,27.293127205887068,2.670917482900839e-22,3.967219081715999e-13,3.264463007316302e-13,6.997290165246465e-14,3.896775925361638e-16,1.085522242461723,2.5243614943054357e-17,1.569859800090831e-16,2.334067612957238e-26,1.167033806478619e-26,1.733441342051945e-17,7.613365043309944e-19,5.0333012158449534e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,93.17434690339603,0.15622939204618536,0.9983476067705666
263,372077530036.8024,0.5,60.0,0.6068419182637369,500.0,744155060.0736048,1488310120.1472096,0.0001066590098440979,0.0001066590098440979,0.3847480010937061,0.6,0.9717186427631175,0.11343902469071301,0.9543348623226863,0.16078633760412622,0.32,112.56809795229212,114.43736267986223,114.69994037761582,117.39207781281425,125.28233413938403,84.45469110978716,27.631297733278043,2.7140640982095715e-22,4.0393690640935154e-13,3.3343184942913297e-13,7.020347873519429e-14,3.8772674459001063e-16,1.10085630581637,2.5564194213336272e-17,1.5899481631504133e-16,2.3980992916773534e-26,1.1990496458386767e-26,1.7845577224606302e-17,7.83787085974752e-19,4.768101202541584e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,93.68356393248274,0.15621292668337894,0.9983459552027085
264,372821685096.87604,0.5,60.0,0.5730089724010786,500.0,745643370.193752,1491286740.387504,0.0001066590098440979,0.0001066590098440979,0.38321361378411456,0.6,0.9717093137669379,0.10668631663079639,0.9542434034193279,0.16077092860808842,0.32,121.53159844788168,123.29628232554512,123.54438420868745,126.1023386713745,133.60814369905816,89.88191755920002,29.09033433389825,2.9070098669296425e-22,4.3351852687278185e-13,3.6277946580726205e-13,7.043485799366809e-14,3.857790696451446e-16,1.1767638502534732,2.687280310796006e-17,1.6714964167102587e-16,2.67531969385429e-26,1.337659846927145e-26,1.9948343928712298e-17,8.761416994878114e-19,3.8311434464308754e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,95.57777842920112,0.1561964301837655,0.9983443019841076
265,373567328467.0698,0.5,60.0,0.5228198712871466,500.0,747134656.9341396,1494269313.8682792,0.0001066590098440979,0.0001066590098440979,0.3816853456600914,0.6,0.9716999755216195,0.09695266873417993,0.9541517613789751,0.16075548875712975,0.32,134.81807065080224,136.4277881441898,136.65429894606956,139.01296919327316,145.93999979439602,97.91611637079586,31.23862426723941,3.193053701021432e-22,4.771282162969865e-13,4.0615198113389267e-13,7.066704229606398e-14,3.838346032047204e-16,1.2899750597637683,2.878177091913359e-17,1.790406731468886e-16,3.1470465751288674e-26,1.5735232875644337e-26,2.3512675632646652e-17,1.0326890122764434e-18,2.768684348223823e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,98.20038448654662,0.15617990248747882,0.9983426471131139
266,374314463124.00397,0.5,60.0,0.4578575845766378,500.0,748628926.2480079,1497257852.4960158,0.0001066590098440979,0.0001066590098440979,0.3801631723181296,0.6,0.9716906280180673,0.08456652289063522,0.9540599358362349,0.1607400179896889,0.32,152.00522958903304,153.41461313773289,153.61310543920538,155.7138188422009,161.88584252248276,108.30057179158457,34.00255362946077,3.5631326320397667e-22,5.334928312806338e-13,4.622764557768874e-13,7.090003452083619e-14,3.8189338062966494e-16,1.4366115648934759,3.121968775097727e-17,1.9422473719630875e-16,3.90615599538058e-26,1.95307799769029e-26,2.924261368578982e-17,1.284350888659823e-18,1.797134658948027e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,101.36015637096335,0.15616334353453876,0.9983409905880759
267,375063092050.25195,0.5,60.0,0.3631371362913429,500.0,750126184.1005039,1500252368.2010078,0.0001066590098440979,0.0001066590098440979,0.3786470694520437,0.6,0.9716812712471774,0.06680348212720458,0.9539679264249977,0.16072451624408365,0.32,177.05119406220555,178.1687600007251,178.3262895815421,180.05078629126646,185.11345957816252,123.42065566881895,38.0068185133967,4.1025271332273584e-22,6.154826047233236e-13,5.440209500697266e-13,7.113383755675231e-14,3.7995543713672926e-16,1.6507872662496483,3.472089697777962e-17,2.1602738517533236e-16,5.488902312417667e-26,2.7444511562088334e-26,4.117369346514297e-17,1.8083701532144778e-18,9.101412184513315e-06,5.0,10.0,0.36000000000000004,3.6000000000000005,105.59545840476457,0.15614675326485086,0.9983393324073402
268,375813218234.3524,0.5,60.0,0.2819150696288428,500.0,751626436.4687048,1503252872.9374096,0.0001066590098440979,0.0001066590098440979,0.377137012852582,0.6,0.9716719051998379,0.051654373498451,0.9538757327784357,0.1607089834585109,0.32,198.52108671429713,199.38860627528678,199.51099496153873,200.9130352179711,205.0228986012814,136.37870413929022,41.429194190766225,4.564890202395671e-22,6.862184311395125e-13,6.145125473367155e-13,7.136845430292623e-14,3.7802080779654167e-16,1.8331679793853988,3.77054111561699e-17,2.3461918770647966e-16,7.694218233142181e-26,3.8471091165710905e-26,5.783177831989192e-17,2.5400019531778363e-18,4.631810532863195e-06,5.0,10.0,0.36000000000000004,3.6000000000000005,109.0068025731056,0.15613013161820655,0.998337672569252
269,376564844670.8211,0.5,60.0,0.1788156184500832,500.0,753129689.3416423,1506259378.6832845,0.0001066590098440979,0.0001066590098440979,0.3756329784070403,0.6,0.9716625298669281,0.03263282129223558,0.9537833545290016,0.16069341957104624,0.32,225.76472192145295,226.31493780717992,226.39262827863405,227.38516173713487,230.27931927482402,152.81272535082292,45.75588657614857,5.151620367947621e-22,7.759676494636938e-13,7.040134917933206e-13,7.160388766885658e-14,3.7608952753167203e-16,2.0646576831719945,4.1457847357703297e-17,2.57993435377569e-16,1.336578230051497e-25,6.682891150257485e-26,1.0066167471794861e-16,4.421113405495903e-18,1.5349386436382702e-06,5.0,10.0,0.36000000000000004,3.6000000000000005,113.0705651663593,0.15611347853428278,0.9983360110721549
270,377317974360.1628,0.5,60.0,0.08634153132688319,500.0,754635948.7203256,1509271897.4406512,0.0001066590098440979,0.0001066590098440979,0.37413494209887627,0.6,0.9716531452393183,0.01569384224709122,0.9536907913084273,0.16067782451964388,0.32,250.19478805239407,250.46045542927064,250.49799981640936,251.1231437634763,252.92359923679763,167.54574186325408,49.62807673683852,5.677678535436827e-22,8.569160656236798e-13,7.847142657341126e-13,7.184014057446204e-14,3.7416163111470207e-16,2.27094848731402,4.4812696158618855e-17,2.788978273298704e-16,2.998392458937673e-25,1.4991962294688366e-25,2.262694737886301e-16,9.937873640831105e-18,3.050021020045565e-07,5.0,10.0,0.36000000000000004,3.6000000000000005,116.55114308655922,0.15609679395264173,0.9983343479143906
271,378072610308.8831,0.5,60.0,0.023793691995648982,500.0,756145220.6177663,1512290441.2355325,0.0001066590098440979,0.0001066590098440979,0.37264288000732687,0.6,0.9716437513078684,0.004307563908470432,0.9535980427477226,0.16066219824213634,0.32,266.71598229756734,266.7891957912083,266.7995512607112,267.17614914224623,268.23525092107764,177.50894991760376,52.247084721288076,6.033272576956472e-22,9.124060447499742e-13,8.399600467442515e-13,7.207721595011907e-14,3.722371531663016e-16,2.408361681626933,4.709392970792547e-17,2.931238973647648e-16,1.1458411217197978e-24,5.729205608598989e-25,8.664222877757253e-16,3.805372006812715e-17,2.0884831618439723e-08,5.0,10.0,0.36000000000000004,3.6000000000000005,118.86668319305818,0.15608007781273034,0.9983326830942991
272,378828755529.5009,0.5,60.0,0.0019943061810049445,500.0,757657511.0590018,1515315022.1180036,0.0001066590098440979,0.0001066590098440979,0.37115676830702554,0.6,0.9716343480634331,0.00035960198743298746,0.9535051084771738,0.1606465406762343,0.32,272.4733333381293,272.4794702170203,272.48033897319596,272.77035398077965,273.5714612544018,180.98467011492855,53.167802958394766,6.156922338642558e-22,9.329676909758978e-13,8.602825485252945e-13,7.231511673669534e-14,3.703161281533146e-16,2.4528145630254126,4.792564269648166e-17,2.9832975235408647e-16,1.39415695600143e-23,6.97078478000715e-24,1.0562934893096378e-14,4.639296255312742e-16,1.41077074898681e-10,5.0,10.0,0.36000000000000004,3.6000000000000005,119.73625501670136,0.1560633300538811,0.9983310166102193
273,379586413040.5599,0.5,60.0,2.878380304451246e-05,500.0,759172826.0811198,1518345652.1622396,0.0001066590098440979,0.0001066590098440979,0.3696765832676221,0.6,0.9716249354968549,5.1693837359432686e-06,0.9534119881263425,0.16063085175952624,0.32,272.99239912332473,272.9924877035248,272.99250025395446,273.27480756668234,274.05401685098377,181.30401152023103,53.26299067352288,6.167711965092746e-22,9.364718645987594e-13,8.635496243261929e-13,7.255384588558914e-14,3.683985903868518e-16,2.4522085520779378,4.805285706573638e-17,2.9915085763022854e-16,9.705567721578209e-22,4.852783860789104e-22,7.368203275912224e-13,3.236153418749541e-14,2.910971126504286e-14,5.0,10.0,0.36000000000000004,3.6000000000000005,119.91911602896545,0.1560465506153107,0.9983293484604878
274,380345585866.641,0.5,60.0,1.8493010658763422e-06,500.0,760691171.733282,1521382343.466564,0.0001066590098440979,0.0001066590098440979,0.3682023012534034,0.6,0.971615513598968,3.307947157229846e-07,0.9533186813240642,0.16061513142947836,0.32,272.9995116908171,272.99951738235217,272.99951818944436,273.2818301897582,274.06227230232554,181.31492600414614,53.2775415724612,6.167472144105679e-22,9.383083223864252e-13,8.651484317244636e-13,7.279340635876628e-14,3.664845740203888e-16,2.4472187645909784,4.811125696311721e-17,2.995437387183008e-16,1.5156657100167698e-20,7.578328550083849e-21,1.1529535249086133e-11,5.063832187542909e-13,1.1936388224856057e-16,5.0,10.0,0.36000000000000004,3.6000000000000005,120.035362492052,0.15602973943612017,0.9983276786434397
275,381106277038.3743,0.5,60.0,0.00018213928689745019,500.0,762212554.0767486,1524425108.1534972,0.0001066590098440979,0.0001066590098440979,0.36673389872291673,0.6,0.9716060823605994,3.245001609663327e-05,0.9532251876984467,0.16059937962343435,0.32,272.951909129788,272.9524697372616,272.9525493025856,273.2356912795535,274.0198547609663,181.2929010885375,53.28349833298942,6.166053320415118e-22,9.399686499854047e-13,8.665703014928108e-13,7.303380112879406e-14,3.6457411304787807e-16,2.441772238736685,4.816235750954726e-17,2.9989130482618317e-16,1.543771355274142e-22,7.71885677637071e-23,1.1766819076140274e-13,5.168048485516877e-15,1.1505720760636842e-12,5.0,10.0,0.36000000000000004,3.6000000000000005,120.1446906848102,0.1560128964552952,0.9983260071574087
276,381868489592.451,0.5,60.0,0.0057783411646093515,500.0,763736979.184902,1527473958.369804,0.0001066590098440979,0.0001066590098440979,0.3652713522285937,0.6,0.9715966417725663,0.0010253562940053054,0.9531315068768694,0.16058359627861502,0.32,271.4744209547699,271.4922075798513,271.4947341416326,271.800282495964,272.6532951001818,180.40978324612885,53.06425474944324,6.1338442195829605e-22,9.369287310110125e-13,8.632918816075888e-13,7.327503317887994e-14,3.626672413018641e-16,2.4241690177703985,4.8020339915490104e-17,2.9903639617196064e-16,4.8620066452551344e-24,2.4310033226275672e-24,3.7132942680240755e-15,1.6308982651949762e-16,1.1599751623709316e-09,5.0,10.0,0.36000000000000004,3.6000000000000005,120.06700729672326,0.1559960216117055,0.9983243340007266
277,382632226571.6359,0.5,60.0,0.04142410582124329,500.0,765264453.1432718,1530528906.2865436,0.0001066590098440979,0.0001066590098440979,0.3638146384163744,0.6,0.971587191825676,0.0073212476421360365,0.9530376384859817,0.16056778133211824,0.32,262.0639074618964,262.19143057096016,262.2095605186437,262.65728722969124,263.9414123599829,174.7498084510656,51.59514361334239,5.930840862745005e-22,9.077323379016653e-13,8.338605864827481e-13,7.35171055029098e-14,3.6076399245160796e-16,2.339261127026869,4.6803985367055433e-17,2.914905155863499e-16,6.6242682245568405e-25,3.3121341122784202e-25,5.069317000339843e-16,2.226470542012009e-17,6.248905655305184e-08,5.0,10.0,0.36000000000000004,3.6000000000000005,118.94022149786008,0.1559791148441043,0.9983226591717236
278,383397491024.77924,0.5,60.0,0.11529557599890503,500.0,766794982.0495585,1533589964.099117,0.0001066590098440979,0.0001066590098440979,0.3623637340253369,0.6,0.9715777325107282,0.020295741678599294,0.9529435821517009,0.1605519347209186,0.32,242.56263904803833,242.91762519367973,242.96813667828326,243.71056343361374,245.88893448793405,163.01476494987202,48.53376957548491,5.510667344833394e-22,8.451104135525222e-13,7.710086046337612e-13,7.376002110548306e-14,3.588644000012246e-16,2.1691965578421404,4.421078249994009e-17,2.7536748514921376e-16,2.2528827420394432e-25,1.1264413710197216e-25,1.727499181741895e-16,7.58726676441882e-18,5.402597458707415e-07,5.0,10.0,0.36000000000000004,3.6000000000000005,116.41993315256326,0.1559621760911287,0.998320982668728
279,384164286006.8288,0.5,60.0,0.21150738879713044,500.0,768328572.0136576,1536657144.0273151,0.0001066590098440979,0.0001066590098440979,0.3609186158873241,0.6,0.9715682638185139,0.037083280938580515,0.9528493374992123,0.16053605638186733,0.32,217.1641459324061,217.81548794693813,217.90824747859028,219.0347698236522,222.38128115735898,147.7303083594543,44.53621089817619,4.963700761420388e-22,7.627506235850464e-13,6.884212873329076e-13,7.400378300195031e-14,3.5696849728782283e-16,1.9499908869837888,4.079319915352844e-17,2.5410614956489026e-16,1.1355340437116292e-25,5.677670218558146e-26,8.724632502778502e-17,3.83190423009936e-18,2.1265689487041352e-06,5.0,10.0,0.36000000000000004,3.6000000000000005,112.95794690439925,0.15594520529129946,0.998319304490067
280,384932614578.8424,0.5,60.0,0.31386083069230986,500.0,769865229.1576848,1539730458.3153696,0.0001066590098440979,0.0001066590098440979,0.35947926092657423,0.6,0.9715587857398138,0.05480876897180302,0.9527549041529666,0.16052014625169186,0.32,190.14362852769088,191.11042072555617,191.24822183945616,192.78379149646386,197.37787703855093,131.4703773843212,40.27215387909963,4.382035192893802e-22,6.747153055908454e-13,6.001585847100263e-13,7.424839421845222e-14,3.550763174796594e-16,1.7180473514788366,3.7119747142199597e-17,2.31246656628363e-16,6.977837125652671e-26,3.4889185628263353e-26,5.371994177765594e-17,2.359407941514269e-18,5.63168208184795e-06,5.0,10.0,0.36000000000000004,3.6000000000000005,109.041050840493,0.15592820238302013,0.9983176246340655
281,385702479808.0001,0.5,60.0,0.3986789566950038,500.0,771404959.6160003,1542809919.2320006,0.0001066590098440979,0.0001066590098440979,0.358045646159352,0.6,0.9715492982654017,0.06934203085556552,0.9526602817366794,0.1605042042669958,0.32,167.75157341805598,168.980000923966,169.1552430910005,171.03034254425862,176.66441285044525,117.99838052852313,36.730147261294135,3.900177067288113e-22,6.017231866173274e-13,5.26935692170912e-13,7.44938577919546e-14,3.5318789357429973e-16,1.526074976096251,3.404981977871929e-17,2.121428527945476e-16,5.049629794679062e-26,2.524814897339531e-26,3.895309467840154e-17,1.7108402929990688e-18,1.0753769090965583e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,105.58359831157932,0.1559111673045778,0.9983159430990471
282,386473884767.61615,0.5,60.0,0.46896755366781384,500.0,772947769.5352323,1545895539.0704646,0.0001066590098440979,0.0001066590098440979,0.3566177486935829,0.6,0.97153980138604,0.08124120415133644,0.9525654698733291,0.16048823036425855,0.32,149.19431291181817,150.63981304258735,150.84619697675026,153.0032432994411,159.5050556196178,106.83625245567072,33.78732366726649,3.501003943949096e-22,5.412186379219011e-13,4.661974062753203e-13,7.474017677028931e-14,3.5130325839678986e-16,1.3671508133048444,3.148331094212534e-17,1.961720860817518e-16,3.97759745281382e-26,1.98879872640691e-26,3.0744750792614635e-17,1.3503255360962408e-18,1.7331578901426887e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,102.53094241335802,0.15589409999414192,0.9983142598833337
283,387246832537.1513,0.5,60.0,0.5122861616752531,500.0,774493665.0743026,1548987330.148605,0.0001066590098440979,0.0001066590098440979,0.35519554572848616,0.6,0.9715302950924847,0.08839068253750548,0.9524704681851563,0.1604722244798352,0.32,137.75922267850663,139.33871603856207,139.56442263447917,141.89583546699788,148.93982135117048,99.9640931758477,31.973956930633246,3.2551104260699857e-22,5.042124808217036e-13,4.2895265831351813e-13,7.498735421218839e-14,3.494224445978378e-16,1.268591595196201,2.990060512423731e-17,1.863288504983278e-16,3.4654997038659563e-26,1.7327498519329782e-26,2.6840075669610547e-17,1.1788301623227539e-18,2.2832215463990075e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,100.57418127760621,0.1558770003897649,0.9983125749852453
284,388021326202.22565,0.5,60.0,0.581051697180529,500.0,776042652.4044513,1552085304.8089025,0.0001066590098440979,0.0001066590098440979,0.35377901455421107,0.6,0.9715207793754805,0.09985479863160997,0.9523752762936621,0.16045618654995625,0.32,119.59756021615596,121.39008738466511,121.64645139450269,124.25484386807415,132.1559745715595,89.04059161490252,29.07376579448606,2.8648403490291945e-22,4.44647660635182e-13,3.6915225256458653e-13,7.523539318732509e-14,3.47545484652002e-16,1.1142658149981226,2.7331043039266938e-17,1.703333702920686e-16,2.7986934199616934e-26,1.3993467099808467e-26,2.1719054648939572e-17,9.539122405044139e-19,3.500814771932022e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,97.1789069945566,0.15585986842938143,0.9983108884031003
285,388797368854.63007,0.5,60.0,0.6183837137224081,500.0,777594737.7092601,1555189475.4185202,0.0001066590098440979,0.0001066590098440979,0.35236813255147503,0.6,0.9715112542257652,0.10584552666270268,0.9522798938196068,0.1604401165107274,0.32,109.7391191555053,111.64767785550224,111.92086627732618,114.6805247460247,123.0566947299636,83.11876693463736,27.4991174163592,2.6531283732678164e-22,4.1261173230403675e-13,3.3687518072601266e-13,7.54842967763495e-14,3.456724108558952e-16,1.029861741228727,2.5933390219726506e-17,1.6163906374371487e-16,2.5005216768649862e-26,1.2502608384324931e-26,1.944392497458148e-17,8.5398735518207e-19,4.385494177645837e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,95.24079228307085,0.1558427040508085,0.9983092001352157
286,389574963592.33936,0.5,60.0,0.6454699654968837,500.0,779149927.1846787,1558299854.3693573,0.0001066590098440979,0.0001066590098440979,0.3509628771912014,0.6,0.9715017196340662,0.11004005494885816,0.9521843203830082,0.16042401429812925,0.32,102.58744859586382,104.5804462042145,104.86596116184413,107.73595960679354,116.46315231554631,78.82792839153045,26.357074054125018,2.499637728072748e-22,3.8951851076319147e-13,3.1353842441718173e-13,7.573406807092868e-14,3.438032553263936e-16,0.9683447672588141,2.4918202491043326e-17,1.5532713478130377e-16,2.3066707939072362e-26,1.1533353969536181e-26,1.797242381111848e-17,7.893582544024752e-19,5.153574430100797e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,93.78660740666042,0.15582550719174498,0.9983075101799065
287,390354113519.52405,0.5,60.0,0.6670988872324621,500.0,780708227.0390481,1561416454.0780962,0.0001066590098440979,0.0001066590098440979,0.34956322603416057,0.6,0.9714921755911032,0.11327270359551864,0.9520885556031409,0.16040787984801722,0.32,96.87761659747844,98.9382438906832,99.23369561782714,102.19226610258352,111.20469163639773,75.40611077488228,25.44564417562705,2.37716766995869e-22,3.711748713975988e-13,2.949495703329083e-13,7.598471017378272e-14,3.4193804999886113e-16,0.9190624712715061,2.4106821774662206e-17,1.5028452341308211e-16,2.163766311009851e-26,1.0818831555049254e-26,1.6892701603953222e-17,7.419362903065531e-19,5.856782239582878e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,92.59329157385505,0.15580827778977177,0.9983058185354862
288,391134821746.56305,0.5,60.0,0.6906419410640237,500.0,782269643.4931262,1564539286.9862523,0.0001066590098440979,0.0001066590098440979,0.34816915673061133,0.6,0.9714826220875858,0.11680146359650789,0.9519925990985345,0.16039171309612113,0.32,90.65978629807032,92.79423302062114,93.1005245007113,96.1557344425122,105.47884846136726,71.67866780045897,24.448731209246517,2.2438832345087795e-22,3.5106434757987714e-13,2.74593264822123e-13,7.623622619872557e-14,3.4007682662537934e-16,0.8658003352606859,2.3211382919838288e-17,1.447168464740316e-16,2.016621748588191e-26,1.0083108742940955e-26,1.5775419763285688e-17,6.928646874613482e-19,6.742654290686687e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,91.22620261396526,0.1557910157823512,0.9983041252002663
289,391917091390.0562,0.5,60.0,0.7118370468791178,500.0,783834182.7801124,1567668365.5602248,0.0001066590098440979,0.0001066590098440979,0.3467806470199434,0.6,0.9714730591142154,0.11990469945668066,0.9518964504869726,0.1603755139780452,0.32,85.0612582046259,87.262432500257,87.57856193011587,90.72123478783384,100.32757487172663,68.32474015809845,23.549560663652446,2.123964934259681e-22,3.329672636998104e-13,2.5624918049807543e-13,7.648861927070162e-14,3.382196167729921e-16,0.8178941782135767,2.2399779154159256e-17,1.3967081756149946e-16,1.8921492505445024e-26,9.460746252722512e-27,1.483131261498552e-17,6.51399007685308e-19,7.658945976498881e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,89.94643719360128,0.15577372110682697,0.9983024301725572
290,392700925572.8363,0.5,60.0,0.6979615585739617,500.0,785401851.1456726,1570803702.2913451,0.0001066590098440979,0.0001066590098440979,0.3453976747303232,0.6,0.9714634866616835,0.1170974397113709,0.9518001093854909,0.16035928242926756,0.32,88.74614238806369,90.90391909430593,91.21408505054097,94.30129156858258,103.75228849157237,70.5633518584625,24.16685952365038,2.202975335394154e-22,3.460441812893655e-13,2.6907285922875894e-13,7.674189252582581e-14,3.363664518219613e-16,0.8466261678692883,2.29892858290779e-17,1.4336111686717097e-16,1.9847333820402594e-26,9.923666910201297e-27,1.558813272285031e-17,6.846389426834615e-19,6.961060969971035e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,90.95471076605118,0.15575639370042405,0.9983007334506668
291,393486327423.98206,0.5,60.0,0.7448156663947303,500.0,786972654.8479642,1573945309.6959283,0.0001066590098440979,0.0001066590098440979,0.34402021777833863,0.6,0.9714539047206745,0.12445861736367991,0.9517035754103762,0.16034301838514023,0.32,76.35071881363889,78.65646510784273,78.9881618137242,82.26832419093057,92.3278046901205,63.11615294510251,22.150674317508987,1.9376235481641837e-22,3.0497134955893995e-13,2.277552209028824e-13,7.699604911142e-14,3.3451736296403115e-16,0.7431624113656968,2.1132386186612163e-17,1.3179486328399194e-16,1.713262813040234e-26,8.56631406520117e-27,1.3482909844305642e-17,5.92176452704334e-19,9.341826762609359e-05,5.0,10.0,0.36000000000000004,3.6000000000000005,87.87132599108216,0.15573903350024842,0.9982990350329023
292,394273300078.83,0.5,60.0,0.7591164758062376,500.0,788546600.15766,1577093200.31532,0.0001066590098440979,0.0001066590098440979,0.3426482541686473,0.6,0.9714443132818608,0.1263411586626842,0.9516068481771652,0.16032672178088883,0.32,72.57277793567486,74.92423700952536,75.26278811284303,78.6031756948759,88.86367749366931,60.860321085043104,21.54311065865557,1.8569110352912562e-22,2.9285217673483216e-13,2.1538537655075838e-13,7.72510921860559e-14,3.3267238120070714e-16,0.7107841045523055,2.0578648075568533e-17,1.283544492582617e-16,1.6403964742040055e-26,8.201982371020028e-27,1.2935290626441812e-17,5.681247302191998e-19,0.00010190186487622844,5.0,10.0,0.36000000000000004,3.6000000000000005,86.92964610236682,0.15572164044328665,0.9982973349175682
293,395061846678.9877,0.5,60.0,0.7655140162790838,500.0,790123693.3579754,1580247386.7159507,0.0001066590098440979,0.0001066590098440979,0.3412817619936248,0.6,0.9714347123359086,0.1268965601518219,0.9515099273006429,0.16031039255161236,0.32,70.88920536172046,73.26132449843634,73.60313597225256,76.97125462919085,87.33324317370355,59.86633281561954,21.28016623328212,1.8210236608715052e-22,2.87766788124011e-13,2.1004721475517418e-13,7.750702491958968e-14,3.3083153734154305e-16,0.6956559066916725,2.0346785525544127e-17,1.2692118833776435e-16,1.611756066537721e-26,8.058780332688605e-27,1.2734866560849068e-17,5.593220004249767e-19,0.0001055555709579342,5.0,10.0,0.36000000000000004,3.6000000000000005,86.54971727516589,0.1557042144664062,0.9982956331029681
294,395851970372.34564,0.5,60.0,0.7759877208196679,500.0,791703940.7446913,1583407881.4893825,0.0001066590098440979,0.0001066590098440979,0.33992071943301505,0.6,0.9714251018734736,0.12811849022875949,0.951412812394841,0.16029403063228284,0.32,68.12401405267453,70.52994922768622,70.87691874414276,74.289836300991,84.80603487763695,58.22126932371217,20.837667840388832,1.7620510799238645e-22,2.790045567538325e-13,2.0103195126520364e-13,7.776385049320417e-14,3.289948620024455e-16,0.6717840074142806,1.9943864567440745e-17,1.2442050704428476e-16,1.5618073654331018e-26,7.809036827165509e-27,1.2364890458974707e-17,5.4307245651173405e-19,0.00011241515226671104,5.0,10.0,0.36000000000000004,3.6000000000000005,85.84928316310595,0.15568675550635436,0.9982939295874034
295,396643674313.0903,0.5,60.0,0.7659174751705984,500.0,793287348.6261805,1586574697.252361,0.0001066590098440979,0.0001066590098440979,0.3385651047535818,0.6,0.971415481885203,0.1259502975313185,0.9513155030730371,0.16027763595774533,0.32,70.80793126598725,73.18179639505124,73.52444258082689,76.89670042809311,87.30418412715103,59.85763635842586,21.297172803277636,1.8194998868312714e-22,2.88677248210003e-13,2.1044752814451308e-13,7.802157209944599e-14,3.2716238560398454e-16,0.6923018276813249,2.0394295128930853e-17,1.2724354840314395e-16,1.621497055305476e-26,8.10748527652738e-27,1.2863130998084402e-17,5.64955441598079e-19,0.00010429115031147398,5.0,10.0,0.36000000000000004,3.6000000000000005,86.71237115264341,0.15566926349975918,0.998292224369174
